sample,chromosome,start,end,strand,unique_reads,multi_reads,total_reads,junction_type,junction_id
sample_6_Aligned.sortedByCoord.out,chr5,42159888,42164304,-,6,2,8,known,chr5:42159888-42164304
sample_6_Aligned.sortedByCoord.out,chr7,4958565,4960001,-,13,2,15,known,chr7:4958565-4960001
sample_6_Aligned.sortedByCoord.out,chr6,9726184,9734586,+,12,3,15,novel,chr6:9726184-9734586
sample_6_Aligned.sortedByCoord.out,chr3,6306129,6307597,+,11,2,13,known,chr3:6306129-6307597
sample_6_Aligned.sortedByCoord.out,chr1,37885489,37891074,-,12,2,14,known,chr1:37885489-37891074
sample_6_Aligned.sortedByCoord.out,chr1,25068658,25074872,+,10,5,15,known,chr1:25068658-25074872
sample_6_Aligned.sortedByCoord.out,chr4,42205774,42214194,-,11,3,14,known,chr4:42205774-42214194
sample_6_Aligned.sortedByCoord.out,chr7,21983073,21992991,-,11,1,12,known,chr7:21983073-21992991
sample_6_Aligned.sortedByCoord.out,chr22,29007379,29015348,-,9,5,14,known,chr22:29007379-29015348
sample_6_Aligned.sortedByCoord.out,chr16,10596212,10604127,+,5,1,6,known,chr16:10596212-10604127
sample_6_Aligned.sortedByCoord.out,chr14,26984394,26986102,+,10,2,12,known,chr14:26984394-26986102
sample_6_Aligned.sortedByCoord.out,chr13,7691902,7697114,-,7,4,11,known,chr13:7691902-7697114
sample_6_Aligned.sortedByCoord.out,chr14,31270274,31272238,-,5,0,5,known,chr14:31270274-31272238
sample_6_Aligned.sortedByCoord.out,chr10,11476035,11477602,+,14,4,18,known,chr10:11476035-11477602
sample_6_Aligned.sortedByCoord.out,chr3,19983013,19984312,-,13,0,13,known,chr3:19983013-19984312
sample_6_Aligned.sortedByCoord.out,chr10,14889613,14893824,+,10,2,12,novel,chr10:14889613-14893824
sample_6_Aligned.sortedByCoord.out,chr19,34501138,34508755,-,15,1,16,known,chr19:34501138-34508755
sample_6_Aligned.sortedByCoord.out,chr4,15014950,15017875,+,4,2,6,novel,chr4:15014950-15017875
sample_6_Aligned.sortedByCoord.out,chr8,10636937,10646042,+,7,4,11,known,chr8:10636937-10646042
sample_6_Aligned.sortedByCoord.out,chr22,12644528,12653215,+,12,1,13,known,chr22:12644528-12653215
sample_6_Aligned.sortedByCoord.out,chr8,14525390,14527823,-,7,4,11,known,chr8:14525390-14527823
sample_6_Aligned.sortedByCoord.out,chr9,21458585,21467815,-,4,3,7,novel,chr9:21458585-21467815
sample_6_Aligned.sortedByCoord.out,chr15,17230588,17233126,-,15,3,18,known,chr15:17230588-17233126
sample_6_Aligned.sortedByCoord.out,chr4,22118754,22124306,-,12,2,14,known,chr4:22118754-22124306
sample_6_Aligned.sortedByCoord.out,chr14,4016066,4025759,-,10,1,11,known,chr14:4016066-4025759
sample_6_Aligned.sortedByCoord.out,chr3,18997548,18999789,+,12,3,15,known,chr3:18997548-18999789
sample_6_Aligned.sortedByCoord.out,chr7,35951633,35958799,+,18,0,18,known,chr7:35951633-35958799
sample_6_Aligned.sortedByCoord.out,chr9,18811248,18820882,+,9,0,9,known,chr9:18811248-18820882
sample_6_Aligned.sortedByCoord.out,chr8,37252711,37261032,+,8,2,10,known,chr8:37252711-37261032
sample_6_Aligned.sortedByCoord.out,chr19,19691243,19693512,-,12,1,13,novel,chr19:19691243-19693512
sample_6_Aligned.sortedByCoord.out,chr8,24197483,24204602,+,10,3,13,known,chr8:24197483-24204602
sample_6_Aligned.sortedByCoord.out,chr18,24931302,24937495,+,12,1,13,known,chr18:24931302-24937495
sample_6_Aligned.sortedByCoord.out,chr11,35820659,35825212,+,14,1,15,known,chr11:35820659-35825212
sample_6_Aligned.sortedByCoord.out,chr15,18579593,18583634,+,10,0,10,known,chr15:18579593-18583634
sample_6_Aligned.sortedByCoord.out,chr3,47316484,47319285,-,10,2,12,known,chr3:47316484-47319285
sample_6_Aligned.sortedByCoord.out,chr12,34515692,34516822,-,7,1,8,known,chr12:34515692-34516822
sample_6_Aligned.sortedByCoord.out,chr1,46200417,46201107,+,5,3,8,novel,chr1:46200417-46201107
sample_6_Aligned.sortedByCoord.out,chr21,22889521,22895318,+,8,0,8,known,chr21:22889521-22895318
sample_6_Aligned.sortedByCoord.out,chr7,17470925,17478413,-,8,1,9,known,chr7:17470925-17478413
sample_6_Aligned.sortedByCoord.out,chr22,13238746,13244113,+,14,2,16,novel,chr22:13238746-13244113
sample_6_Aligned.sortedByCoord.out,chr5,40752578,40752805,+,10,4,14,known,chr5:40752578-40752805
sample_6_Aligned.sortedByCoord.out,chr19,46481415,46484578,-,5,3,8,novel,chr19:46481415-46484578
sample_6_Aligned.sortedByCoord.out,chr18,44772468,44780182,+,13,1,14,novel,chr18:44772468-44780182
sample_6_Aligned.sortedByCoord.out,chr16,23591210,23593639,+,11,0,11,known,chr16:23591210-23593639
sample_6_Aligned.sortedByCoord.out,chr5,46203811,46206871,-,10,5,15,novel,chr5:46203811-46206871
sample_6_Aligned.sortedByCoord.out,chr4,13562672,13563296,+,9,1,10,known,chr4:13562672-13563296
sample_6_Aligned.sortedByCoord.out,chr16,40827761,40836562,-,9,1,10,known,chr16:40827761-40836562
sample_6_Aligned.sortedByCoord.out,chr14,19595645,19599320,+,10,2,12,known,chr14:19595645-19599320
sample_6_Aligned.sortedByCoord.out,chr8,11552250,11560600,-,10,3,13,known,chr8:11552250-11560600
sample_6_Aligned.sortedByCoord.out,chr19,9591738,9595096,-,5,1,6,known,chr19:9591738-9595096
sample_6_Aligned.sortedByCoord.out,chr16,41861769,41870200,-,12,5,17,known,chr16:41861769-41870200
sample_6_Aligned.sortedByCoord.out,chr1,33260729,33264833,+,6,1,7,known,chr1:33260729-33264833
sample_6_Aligned.sortedByCoord.out,chr14,39566977,39573010,+,13,2,15,known,chr14:39566977-39573010
sample_6_Aligned.sortedByCoord.out,chr19,36878898,36879668,+,10,3,13,known,chr19:36878898-36879668
sample_6_Aligned.sortedByCoord.out,chr7,13406890,13408225,-,8,1,9,known,chr7:13406890-13408225
sample_6_Aligned.sortedByCoord.out,chr6,12577941,12583159,-,11,4,15,known,chr6:12577941-12583159
sample_6_Aligned.sortedByCoord.out,chr11,5582872,5591198,+,7,1,8,known,chr11:5582872-5591198
sample_6_Aligned.sortedByCoord.out,chr1,45147444,45150872,+,14,2,16,novel,chr1:45147444-45150872
sample_6_Aligned.sortedByCoord.out,chr14,12862973,12864788,+,10,1,11,known,chr14:12862973-12864788
sample_6_Aligned.sortedByCoord.out,chr3,4372107,4380645,-,5,2,7,known,chr3:4372107-4380645
sample_6_Aligned.sortedByCoord.out,chr13,29362304,29367433,+,6,1,7,known,chr13:29362304-29367433
sample_6_Aligned.sortedByCoord.out,chr12,3210190,3215113,-,10,0,10,known,chr12:3210190-3215113
sample_6_Aligned.sortedByCoord.out,chr12,46096250,46102377,-,9,2,11,novel,chr12:46096250-46102377
sample_6_Aligned.sortedByCoord.out,chr4,46103182,46108274,-,12,3,15,known,chr4:46103182-46108274
sample_6_Aligned.sortedByCoord.out,chr21,46026455,46029932,+,10,1,11,known,chr21:46026455-46029932
sample_6_Aligned.sortedByCoord.out,chr8,42978802,42988216,+,10,3,13,known,chr8:42978802-42988216
sample_6_Aligned.sortedByCoord.out,chr22,19064184,19066180,+,10,1,11,novel,chr22:19064184-19066180
sample_6_Aligned.sortedByCoord.out,chr2,44610656,44611053,+,8,0,8,novel,chr2:44610656-44611053
sample_6_Aligned.sortedByCoord.out,chr13,13963163,13971112,+,13,5,18,known,chr13:13963163-13971112
sample_6_Aligned.sortedByCoord.out,chr10,41149715,41153674,-,13,0,13,known,chr10:41149715-41153674
sample_6_Aligned.sortedByCoord.out,chr8,1661749,1665453,-,11,4,15,known,chr8:1661749-1665453
sample_6_Aligned.sortedByCoord.out,chr18,39597717,39598711,-,9,1,10,known,chr18:39597717-39598711
sample_6_Aligned.sortedByCoord.out,chr14,40434462,40438678,-,9,2,11,known,chr14:40434462-40438678
sample_6_Aligned.sortedByCoord.out,chr2,38414165,38417612,+,7,1,8,known,chr2:38414165-38417612
sample_6_Aligned.sortedByCoord.out,chr6,13157172,13159691,-,7,1,8,novel,chr6:13157172-13159691
sample_6_Aligned.sortedByCoord.out,chr6,41930340,41931170,-,15,0,15,novel,chr6:41930340-41931170
sample_6_Aligned.sortedByCoord.out,chr14,32942539,32943778,+,13,4,17,known,chr14:32942539-32943778
sample_6_Aligned.sortedByCoord.out,chr2,20964437,20964840,+,9,2,11,known,chr2:20964437-20964840
sample_6_Aligned.sortedByCoord.out,chr21,27070859,27075241,-,9,1,10,known,chr21:27070859-27075241
sample_6_Aligned.sortedByCoord.out,chr13,43278381,43281200,-,13,1,14,known,chr13:43278381-43281200
sample_6_Aligned.sortedByCoord.out,chr7,14217997,14221101,+,11,1,12,known,chr7:14217997-14221101
sample_6_Aligned.sortedByCoord.out,chr10,45262358,45269378,+,8,0,8,novel,chr10:45262358-45269378
sample_6_Aligned.sortedByCoord.out,chr1,45261089,45269295,-,8,1,9,known,chr1:45261089-45269295
sample_6_Aligned.sortedByCoord.out,chr10,26706606,26709320,+,8,3,11,known,chr10:26706606-26709320
sample_6_Aligned.sortedByCoord.out,chr5,43792420,43794185,+,16,1,17,novel,chr5:43792420-43794185
sample_6_Aligned.sortedByCoord.out,chr22,12367703,12372800,+,14,3,17,known,chr22:12367703-12372800
sample_6_Aligned.sortedByCoord.out,chr7,37321647,37329479,+,10,2,12,known,chr7:37321647-37329479
sample_6_Aligned.sortedByCoord.out,chr14,41609681,41617063,-,8,2,10,known,chr14:41609681-41617063
sample_6_Aligned.sortedByCoord.out,chr14,17904480,17911731,+,10,1,11,known,chr14:17904480-17911731
sample_6_Aligned.sortedByCoord.out,chr15,23849255,23849757,+,17,6,23,known,chr15:23849255-23849757
sample_6_Aligned.sortedByCoord.out,chr12,41728654,41737294,+,14,2,16,known,chr12:41728654-41737294
sample_6_Aligned.sortedByCoord.out,chr6,37461867,37470953,+,6,3,9,known,chr6:37461867-37470953
sample_6_Aligned.sortedByCoord.out,chr16,1679658,1682246,-,8,0,8,known,chr16:1679658-1682246
sample_6_Aligned.sortedByCoord.out,chr20,45649291,45652138,-,9,3,12,known,chr20:45649291-45652138
sample_6_Aligned.sortedByCoord.out,chr12,22473268,22480047,-,9,2,11,known,chr12:22473268-22480047
sample_6_Aligned.sortedByCoord.out,chr8,3063901,3065708,+,7,3,10,known,chr8:3063901-3065708
sample_6_Aligned.sortedByCoord.out,chr15,3560306,3567967,-,8,1,9,known,chr15:3560306-3567967
sample_6_Aligned.sortedByCoord.out,chr16,34324104,34329683,-,13,2,15,known,chr16:34324104-34329683
sample_6_Aligned.sortedByCoord.out,chr17,25702041,25706921,-,8,0,8,known,chr17:25702041-25706921
sample_6_Aligned.sortedByCoord.out,chr22,49255044,49258980,+,4,1,5,known,chr22:49255044-49258980
sample_6_Aligned.sortedByCoord.out,chr6,29406450,29413307,-,9,1,10,novel,chr6:29406450-29413307
sample_6_Aligned.sortedByCoord.out,chr12,17466205,17476103,+,6,1,7,known,chr12:17466205-17476103
sample_6_Aligned.sortedByCoord.out,chr4,8193088,8194263,-,10,2,12,novel,chr4:8193088-8194263
sample_6_Aligned.sortedByCoord.out,chr14,38695428,38699124,-,8,2,10,known,chr14:38695428-38699124
sample_6_Aligned.sortedByCoord.out,chr5,23177199,23184223,+,7,2,9,novel,chr5:23177199-23184223
sample_6_Aligned.sortedByCoord.out,chr12,42610597,42618585,+,9,2,11,known,chr12:42610597-42618585
sample_6_Aligned.sortedByCoord.out,chr22,45295735,45302407,-,8,1,9,novel,chr22:45295735-45302407
sample_6_Aligned.sortedByCoord.out,chr19,12306170,12307236,+,10,3,13,known,chr19:12306170-12307236
sample_6_Aligned.sortedByCoord.out,chr13,32557263,32565679,+,12,5,17,known,chr13:32557263-32565679
sample_6_Aligned.sortedByCoord.out,chr18,44106217,44114340,-,6,5,11,known,chr18:44106217-44114340
sample_6_Aligned.sortedByCoord.out,chr15,31337772,31344651,-,8,3,11,known,chr15:31337772-31344651
sample_6_Aligned.sortedByCoord.out,chr2,49037495,49039695,+,8,3,11,known,chr2:49037495-49039695
sample_6_Aligned.sortedByCoord.out,chr1,16874633,16881967,+,14,3,17,known,chr1:16874633-16881967
sample_6_Aligned.sortedByCoord.out,chr4,8435110,8438469,+,6,4,10,known,chr4:8435110-8438469
sample_6_Aligned.sortedByCoord.out,chr11,27563112,27569581,-,10,1,11,novel,chr11:27563112-27569581
sample_6_Aligned.sortedByCoord.out,chr13,30324753,30332397,-,6,1,7,known,chr13:30324753-30332397
sample_6_Aligned.sortedByCoord.out,chr2,9668202,9670918,-,8,3,11,known,chr2:9668202-9670918
sample_6_Aligned.sortedByCoord.out,chr8,4857536,4864109,+,8,4,12,novel,chr8:4857536-4864109
sample_6_Aligned.sortedByCoord.out,chr11,45172664,45181671,-,10,2,12,known,chr11:45172664-45181671
sample_6_Aligned.sortedByCoord.out,chr8,21768926,21777237,-,12,1,13,known,chr8:21768926-21777237
sample_6_Aligned.sortedByCoord.out,chr3,11687097,11689443,-,13,3,16,known,chr3:11687097-11689443
sample_6_Aligned.sortedByCoord.out,chr16,14485811,14493979,-,5,1,6,known,chr16:14485811-14493979
sample_6_Aligned.sortedByCoord.out,chr4,43322009,43325532,-,13,0,13,known,chr4:43322009-43325532
sample_6_Aligned.sortedByCoord.out,chr16,12915177,12924042,-,10,2,12,known,chr16:12915177-12924042
sample_6_Aligned.sortedByCoord.out,chr19,37620567,37626305,+,11,5,16,known,chr19:37620567-37626305
sample_6_Aligned.sortedByCoord.out,chr3,15571065,15578921,+,13,0,13,known,chr3:15571065-15578921
sample_6_Aligned.sortedByCoord.out,chr15,48513389,48519361,+,6,3,9,novel,chr15:48513389-48519361
sample_6_Aligned.sortedByCoord.out,chr16,25127018,25132034,+,6,0,6,known,chr16:25127018-25132034
sample_6_Aligned.sortedByCoord.out,chr1,45718435,45720830,+,12,4,16,known,chr1:45718435-45720830
sample_6_Aligned.sortedByCoord.out,chr3,11004599,11006209,-,14,3,17,known,chr3:11004599-11006209
sample_6_Aligned.sortedByCoord.out,chr12,23568650,23576473,-,12,0,12,novel,chr12:23568650-23576473
sample_6_Aligned.sortedByCoord.out,chr20,45526167,45530586,-,12,1,13,novel,chr20:45526167-45530586
sample_6_Aligned.sortedByCoord.out,chr9,20287413,20292286,-,9,4,13,known,chr9:20287413-20292286
sample_6_Aligned.sortedByCoord.out,chr22,32079305,32088409,-,10,1,11,known,chr22:32079305-32088409
sample_6_Aligned.sortedByCoord.out,chr15,32263955,32265768,-,11,0,11,known,chr15:32263955-32265768
sample_6_Aligned.sortedByCoord.out,chr3,41382150,41383770,-,10,2,12,known,chr3:41382150-41383770
sample_6_Aligned.sortedByCoord.out,chr15,48947406,48954428,+,10,1,11,known,chr15:48947406-48954428
sample_6_Aligned.sortedByCoord.out,chr13,24649118,24652452,-,9,2,11,known,chr13:24649118-24652452
sample_6_Aligned.sortedByCoord.out,chr19,1300385,1306217,+,14,0,14,known,chr19:1300385-1306217
sample_6_Aligned.sortedByCoord.out,chr11,13333002,13337506,+,10,1,11,known,chr11:13333002-13337506
sample_6_Aligned.sortedByCoord.out,chr19,20975274,20976047,+,7,0,7,known,chr19:20975274-20976047
sample_6_Aligned.sortedByCoord.out,chr1,7487330,7495183,-,9,4,13,novel,chr1:7487330-7495183
sample_6_Aligned.sortedByCoord.out,chr11,22894891,22903432,-,8,0,8,known,chr11:22894891-22903432
sample_6_Aligned.sortedByCoord.out,chr22,26312740,26315229,+,7,4,11,novel,chr22:26312740-26315229
sample_6_Aligned.sortedByCoord.out,chr17,36150418,36156715,-,7,2,9,novel,chr17:36150418-36156715
sample_6_Aligned.sortedByCoord.out,chr4,14519819,14526047,-,7,2,9,known,chr4:14519819-14526047
sample_6_Aligned.sortedByCoord.out,chr21,12083717,12088025,-,6,6,12,known,chr21:12083717-12088025
sample_6_Aligned.sortedByCoord.out,chr16,43652630,43655602,-,13,3,16,known,chr16:43652630-43655602
sample_6_Aligned.sortedByCoord.out,chr18,33474828,33484374,+,8,2,10,known,chr18:33474828-33484374
sample_6_Aligned.sortedByCoord.out,chr11,34918202,34919090,-,13,0,13,novel,chr11:34918202-34919090
sample_6_Aligned.sortedByCoord.out,chr22,27678891,27685939,-,17,3,20,known,chr22:27678891-27685939
sample_6_Aligned.sortedByCoord.out,chr8,37067390,37073564,-,11,4,15,known,chr8:37067390-37073564
sample_6_Aligned.sortedByCoord.out,chr15,43028659,43034822,-,13,1,14,known,chr15:43028659-43034822
sample_6_Aligned.sortedByCoord.out,chr19,34190286,34198752,-,11,6,17,known,chr19:34190286-34198752
sample_6_Aligned.sortedByCoord.out,chr8,21492662,21499949,-,11,4,15,known,chr8:21492662-21499949
sample_6_Aligned.sortedByCoord.out,chr12,20332598,20333317,+,7,2,9,known,chr12:20332598-20333317
sample_6_Aligned.sortedByCoord.out,chr14,19948216,19956177,+,11,1,12,novel,chr14:19948216-19956177
sample_6_Aligned.sortedByCoord.out,chr12,24117278,24124987,-,11,6,17,novel,chr12:24117278-24124987
sample_6_Aligned.sortedByCoord.out,chr11,11802398,11805460,+,15,0,15,known,chr11:11802398-11805460
sample_6_Aligned.sortedByCoord.out,chr12,8662946,8668377,-,7,3,10,known,chr12:8662946-8668377
sample_6_Aligned.sortedByCoord.out,chr10,12542103,12544302,+,10,0,10,known,chr10:12542103-12544302
sample_6_Aligned.sortedByCoord.out,chr2,41644843,41652090,-,6,3,9,known,chr2:41644843-41652090
sample_6_Aligned.sortedByCoord.out,chr17,11412178,11416862,+,6,1,7,known,chr17:11412178-11416862
sample_6_Aligned.sortedByCoord.out,chr2,43949006,43958156,-,9,2,11,known,chr2:43949006-43958156
sample_6_Aligned.sortedByCoord.out,chr9,30143607,30147302,-,14,1,15,known,chr9:30143607-30147302
sample_6_Aligned.sortedByCoord.out,chr16,5947077,5956482,-,6,3,9,known,chr16:5947077-5956482
sample_6_Aligned.sortedByCoord.out,chr14,49256488,49259369,+,9,4,13,known,chr14:49256488-49259369
sample_6_Aligned.sortedByCoord.out,chr9,22021074,22024576,+,7,3,10,known,chr9:22021074-22024576
sample_6_Aligned.sortedByCoord.out,chr8,6181128,6182214,+,6,0,6,known,chr8:6181128-6182214
sample_6_Aligned.sortedByCoord.out,chr14,35372209,35373071,+,7,2,9,novel,chr14:35372209-35373071
sample_6_Aligned.sortedByCoord.out,chr2,31541911,31543478,+,7,2,9,known,chr2:31541911-31543478
sample_6_Aligned.sortedByCoord.out,chr8,46509559,46512255,-,9,1,10,known,chr8:46509559-46512255
sample_6_Aligned.sortedByCoord.out,chr20,17891398,17899081,+,11,3,14,novel,chr20:17891398-17899081
sample_6_Aligned.sortedByCoord.out,chr19,16554479,16557421,+,7,0,7,novel,chr19:16554479-16557421
sample_6_Aligned.sortedByCoord.out,chr20,44985170,44993351,-,9,3,12,known,chr20:44985170-44993351
sample_6_Aligned.sortedByCoord.out,chr3,23347170,23349179,-,9,1,10,known,chr3:23347170-23349179
sample_6_Aligned.sortedByCoord.out,chr19,11194078,11203185,-,8,3,11,known,chr19:11194078-11203185
sample_6_Aligned.sortedByCoord.out,chr7,9807597,9816348,+,6,2,8,novel,chr7:9807597-9816348
sample_6_Aligned.sortedByCoord.out,chr7,3916703,3923295,-,11,1,12,known,chr7:3916703-3923295
sample_6_Aligned.sortedByCoord.out,chr18,32236925,32242705,-,15,1,16,known,chr18:32236925-32242705
sample_6_Aligned.sortedByCoord.out,chr1,45037870,45038344,+,10,1,11,novel,chr1:45037870-45038344
sample_6_Aligned.sortedByCoord.out,chr16,7260143,7262079,-,14,2,16,known,chr16:7260143-7262079
sample_6_Aligned.sortedByCoord.out,chr8,48603823,48611070,+,8,3,11,known,chr8:48603823-48611070
sample_6_Aligned.sortedByCoord.out,chr17,49527616,49528788,-,14,3,17,known,chr17:49527616-49528788
sample_6_Aligned.sortedByCoord.out,chr19,13994963,14000216,-,9,0,9,known,chr19:13994963-14000216
sample_6_Aligned.sortedByCoord.out,chr8,39137783,39145631,-,11,3,14,known,chr8:39137783-39145631
sample_6_Aligned.sortedByCoord.out,chr10,47247173,47254478,-,9,1,10,known,chr10:47247173-47254478
sample_6_Aligned.sortedByCoord.out,chr19,14966405,14971816,-,12,5,17,known,chr19:14966405-14971816
sample_6_Aligned.sortedByCoord.out,chr3,9877053,9884334,-,6,3,9,novel,chr3:9877053-9884334
sample_6_Aligned.sortedByCoord.out,chr20,48684485,48691300,+,7,4,11,novel,chr20:48684485-48691300
sample_6_Aligned.sortedByCoord.out,chr2,38297973,38306627,+,10,0,10,known,chr2:38297973-38306627
sample_6_Aligned.sortedByCoord.out,chr19,27635563,27636214,-,9,3,12,known,chr19:27635563-27636214
sample_6_Aligned.sortedByCoord.out,chr19,2996473,2998107,+,9,2,11,known,chr19:2996473-2998107
sample_6_Aligned.sortedByCoord.out,chr22,41678311,41683549,-,8,0,8,known,chr22:41678311-41683549
sample_6_Aligned.sortedByCoord.out,chr1,41309880,41318278,-,13,3,16,known,chr1:41309880-41318278
sample_6_Aligned.sortedByCoord.out,chr19,9205488,9206330,+,2,4,6,known,chr19:9205488-9206330
sample_6_Aligned.sortedByCoord.out,chr21,11294583,11300738,-,14,1,15,known,chr21:11294583-11300738
sample_6_Aligned.sortedByCoord.out,chr1,18613198,18616183,+,8,0,8,known,chr1:18613198-18616183
sample_6_Aligned.sortedByCoord.out,chr18,19955350,19958869,+,6,2,8,known,chr18:19955350-19958869
sample_6_Aligned.sortedByCoord.out,chr3,15416195,15424222,-,9,4,13,known,chr3:15416195-15424222
sample_6_Aligned.sortedByCoord.out,chr18,13478194,13484147,-,6,4,10,known,chr18:13478194-13484147
sample_6_Aligned.sortedByCoord.out,chr4,35628719,35629740,-,11,0,11,known,chr4:35628719-35629740
sample_6_Aligned.sortedByCoord.out,chr4,4664673,4665915,-,10,1,11,known,chr4:4664673-4665915
sample_6_Aligned.sortedByCoord.out,chr9,29837030,29838441,+,7,2,9,novel,chr9:29837030-29838441
sample_6_Aligned.sortedByCoord.out,chr12,34039477,34048261,+,8,6,14,known,chr12:34039477-34048261
sample_6_Aligned.sortedByCoord.out,chr7,41930418,41934363,-,9,2,11,known,chr7:41930418-41934363
sample_6_Aligned.sortedByCoord.out,chr17,17575444,17581983,+,3,1,4,known,chr17:17575444-17581983
sample_6_Aligned.sortedByCoord.out,chr15,45174676,45176694,-,6,2,8,known,chr15:45174676-45176694
